id,question,rating_raw,respT,type,isTrue,correct,confidence
764,UoE_1_7,1,1,science,1,1,3
764,UoE_1_8,3,1,science,1,1,1
764,UoE_1_9,1,1,science,1,1,3
764,UoE_1_10,1,1,science,1,1,3
764,UoE_1_11,5,0,science,1,0,2
764,UoE_1_12,4,0,science,1,0,1
764,UoE_1_13,3,1,science,1,1,1
764,UoE_1_14,5,0,science,0,1,2
764,UoE_1_15,2,1,covid,0,0,2
764,UoE_1_16,5,0,covid,0,1,2
764,UoE_1_17,6,0,covid,0,1,3
764,UoE_1_18,6,0,covid,0,1,3
764,UoE_1_19,6,0,covid,0,1,3
764,UoE_1_20,6,0,covid,0,1,3
764,UoE_1_21,1,1,covid,1,1,3
764,UoE_1_22,3,1,covid,1,1,1
764,UoE_1_23,4,0,covid,1,0,1
764,UoE_1_24,2,1,covid,1,1,2
764,UoE_1_25,6,0,covid,0,1,3
764,UoE_1_26,3,1,covid,1,1,1
764,UoE_1_27,2,1,covid,1,1,2
764,UoE_1_28,2,1,covid,1,1,2
765,UoE_1_1,3,1,science,0,0,1
765,UoE_1_2,4,0,science,0,1,1
765,UoE_1_3,4,0,science,0,1,1
765,UoE_1_4,4,0,science,0,1,1
765,UoE_1_5,3,1,science,0,0,1
765,UoE_1_6,3,1,science,0,0,1
765,UoE_1_7,4,0,science,1,0,1
765,UoE_1_8,4,0,science,1,0,1
765,UoE_1_9,4,0,science,1,0,1
765,UoE_1_10,3,1,science,1,1,1
765,UoE_1_11,4,0,science,1,0,1
765,UoE_1_12,4,0,science,1,0,1
765,UoE_1_13,2,1,science,1,1,2
765,UoE_1_14,4,0,science,0,1,1
765,UoE_1_15,3,1,covid,0,0,1
765,UoE_1_16,3,1,covid,0,0,1
765,UoE_1_17,3,1,covid,0,0,1
765,UoE_1_18,3,1,covid,0,0,1
765,UoE_1_19,3,1,covid,0,0,1
765,UoE_1_20,3,1,covid,0,0,1
765,UoE_1_21,3,1,covid,1,1,1
765,UoE_1_22,3,1,covid,1,1,1
765,UoE_1_23,2,1,covid,1,1,2
765,UoE_1_24,4,0,covid,1,0,1
765,UoE_1_25,4,0,covid,0,1,1
765,UoE_1_26,3,1,covid,1,1,1
765,UoE_1_27,4,0,covid,1,0,1
765,UoE_1_28,3,1,covid,1,1,1
766,UoE_1_1,6,0,science,0,1,3
766,UoE_1_2,5,0,science,0,1,2
766,UoE_1_3,6,0,science,0,1,3
766,UoE_1_4,3,1,science,0,0,1
766,UoE_1_5,2,1,science,0,0,2
766,UoE_1_6,4,0,science,0,1,1
766,UoE_1_7,3,1,science,1,1,1
766,UoE_1_8,1,1,science,1,1,3
766,UoE_1_9,1,1,science,1,1,3
766,UoE_1_10,1,1,science,1,1,3
766,UoE_1_11,3,1,science,1,1,1
766,UoE_1_12,1,1,science,1,1,3
766,UoE_1_13,6,0,science,1,0,3
766,UoE_1_14,4,0,science,0,1,1
766,UoE_1_15,3,1,covid,0,0,1
766,UoE_1_16,6,0,covid,0,1,3
766,UoE_1_17,6,0,covid,0,1,3
766,UoE_1_18,6,0,covid,0,1,3
766,UoE_1_19,6,0,covid,0,1,3
766,UoE_1_20,6,0,covid,0,1,3
766,UoE_1_21,1,1,covid,1,1,3
766,UoE_1_22,1,1,covid,1,1,3
766,UoE_1_23,4,0,covid,1,0,1
766,UoE_1_24,1,1,covid,1,1,3
766,UoE_1_25,6,0,covid,0,1,3
766,UoE_1_26,3,1,covid,1,1,1
766,UoE_1_27,1,1,covid,1,1,3
766,UoE_1_28,2,1,covid,1,1,2
767,UoE_1_1,4,0,science,0,1,1
767,UoE_1_2,6,0,science,0,1,3
767,UoE_1_3,5,0,science,0,1,2
767,UoE_1_4,4,0,science,0,1,1
767,UoE_1_5,4,0,science,0,1,1
767,UoE_1_6,5,0,science,0,1,2
767,UoE_1_7,1,1,science,1,1,3
767,UoE_1_8,1,1,science,1,1,3
767,UoE_1_9,2,1,science,1,1,2
767,UoE_1_10,1,1,science,1,1,3
767,UoE_1_11,6,0,science,1,0,3
767,UoE_1_12,2,1,science,1,1,2
767,UoE_1_13,1,1,science,1,1,3
767,UoE_1_14,3,1,science,0,0,1
767,UoE_1_15,2,1,covid,0,0,2
767,UoE_1_16,4,0,covid,0,1,1
767,UoE_1_17,4,0,covid,0,1,1
767,UoE_1_18,6,0,covid,0,1,3
767,UoE_1_19,5,0,covid,0,1,2
767,UoE_1_20,6,0,covid,0,1,3
767,UoE_1_21,1,1,covid,1,1,3
767,UoE_1_22,1,1,covid,1,1,3
767,UoE_1_23,2,1,covid,1,1,2
767,UoE_1_24,2,1,covid,1,1,2
767,UoE_1_25,5,0,covid,0,1,2
767,UoE_1_26,3,1,covid,1,1,1
767,UoE_1_27,3,1,covid,1,1,1
767,UoE_1_28,2,1,covid,1,1,2
768,UoE_1_1,3,1,science,0,0,1
768,UoE_1_2,4,0,science,0,1,1
768,UoE_1_3,2,1,science,0,0,2
768,UoE_1_4,2,1,science,0,0,2
768,UoE_1_5,2,1,science,0,0,2
768,UoE_1_6,4,0,science,0,1,1
768,UoE_1_7,3,1,science,1,1,1
768,UoE_1_8,6,0,science,1,0,3
768,UoE_1_9,1,1,science,1,1,3
768,UoE_1_10,1,1,science,1,1,3
768,UoE_1_11,6,0,science,1,0,3
768,UoE_1_12,2,1,science,1,1,2
768,UoE_1_13,2,1,science,1,1,2
768,UoE_1_14,3,1,science,0,0,1
768,UoE_1_15,2,1,covid,0,0,2
768,UoE_1_16,6,0,covid,0,1,3
768,UoE_1_17,3,1,covid,0,0,1
768,UoE_1_18,6,0,covid,0,1,3
768,UoE_1_19,1,1,covid,0,0,3
768,UoE_1_20,4,0,covid,0,1,1
768,UoE_1_21,1,1,covid,1,1,3
768,UoE_1_22,2,1,covid,1,1,2
768,UoE_1_23,4,0,covid,1,0,1
768,UoE_1_24,4,0,covid,1,0,1
768,UoE_1_25,4,0,covid,0,1,1
768,UoE_1_26,3,1,covid,1,1,1
768,UoE_1_27,4,0,covid,1,0,1
768,UoE_1_28,3,1,covid,1,1,1
769,UoE_1_1,5,0,science,0,1,2
769,UoE_1_2,5,0,science,0,1,2
769,UoE_1_3,5,0,science,0,1,2
769,UoE_1_4,3,1,science,0,0,1
769,UoE_1_5,3,1,science,0,0,1
769,UoE_1_6,6,0,science,0,1,3
769,UoE_1_7,1,1,science,1,1,3
769,UoE_1_8,4,0,science,1,0,1
769,UoE_1_9,2,1,science,1,1,2
769,UoE_1_10,2,1,science,1,1,2
769,UoE_1_11,2,1,science,1,1,2
769,UoE_1_12,3,1,science,1,1,1
769,UoE_1_13,2,1,science,1,1,2
769,UoE_1_14,3,1,science,0,0,1
769,UoE_1_15,4,0,covid,0,1,1
769,UoE_1_16,6,0,covid,0,1,3
769,UoE_1_17,6,0,covid,0,1,3
769,UoE_1_18,6,0,covid,0,1,3
769,UoE_1_19,5,0,covid,0,1,2
769,UoE_1_20,6,0,covid,0,1,3
769,UoE_1_21,1,1,covid,1,1,3
769,UoE_1_22,1,1,covid,1,1,3
769,UoE_1_23,5,0,covid,1,0,2
769,UoE_1_24,1,1,covid,1,1,3
769,UoE_1_25,5,0,covid,0,1,2
769,UoE_1_26,3,1,covid,1,1,1
769,UoE_1_27,1,1,covid,1,1,3
769,UoE_1_28,5,0,covid,1,0,2
770,UoE_1_1,6,0,science,0,1,3
770,UoE_1_2,4,0,science,0,1,1
770,UoE_1_3,3,1,science,0,0,1
770,UoE_1_4,3,1,science,0,0,1
770,UoE_1_5,4,0,science,0,1,1
770,UoE_1_6,6,0,science,0,1,3
770,UoE_1_7,2,1,science,1,1,2
770,UoE_1_8,3,1,science,1,1,1
770,UoE_1_9,1,1,science,1,1,3
770,UoE_1_10,2,1,science,1,1,2
770,UoE_1_11,3,1,science,1,1,1
770,UoE_1_12,3,1,science,1,1,1
770,UoE_1_13,3,1,science,1,1,1
770,UoE_1_14,4,0,science,0,1,1
770,UoE_1_15,3,1,covid,0,0,1
770,UoE_1_16,6,0,covid,0,1,3
770,UoE_1_17,6,0,covid,0,1,3
770,UoE_1_18,6,0,covid,0,1,3
770,UoE_1_19,6,0,covid,0,1,3
770,UoE_1_20,6,0,covid,0,1,3
770,UoE_1_21,1,1,covid,1,1,3
770,UoE_1_22,1,1,covid,1,1,3
770,UoE_1_23,2,1,covid,1,1,2
770,UoE_1_24,2,1,covid,1,1,2
770,UoE_1_25,6,0,covid,0,1,3
770,UoE_1_26,2,1,covid,1,1,2
770,UoE_1_27,1,1,covid,1,1,3
770,UoE_1_28,1,1,covid,1,1,3
771,UoE_1_1,2,1,science,0,0,2
771,UoE_1_2,3,1,science,0,0,1
771,UoE_1_3,3,1,science,0,0,1
771,UoE_1_4,3,1,science,0,0,1
771,UoE_1_5,3,1,science,0,0,1
771,UoE_1_6,3,1,science,0,0,1
771,UoE_1_7,3,1,science,1,1,1
771,UoE_1_8,3,1,science,1,1,1
771,UoE_1_9,3,1,science,1,1,1
771,UoE_1_10,3,1,science,1,1,1
771,UoE_1_11,3,1,science,1,1,1
771,UoE_1_12,3,1,science,1,1,1
771,UoE_1_13,2,1,science,1,1,2
771,UoE_1_14,3,1,science,0,0,1
771,UoE_1_15,2,1,covid,0,0,2
771,UoE_1_16,3,1,covid,0,0,1
771,UoE_1_17,5,0,covid,0,1,2
771,UoE_1_18,3,1,covid,0,0,1
771,UoE_1_19,3,1,covid,0,0,1
771,UoE_1_20,3,1,covid,0,0,1
771,UoE_1_21,2,1,covid,1,1,2
771,UoE_1_22,2,1,covid,1,1,2
771,UoE_1_23,3,1,covid,1,1,1
771,UoE_1_24,3,1,covid,1,1,1
771,UoE_1_25,5,0,covid,0,1,2
771,UoE_1_26,2,1,covid,1,1,2
771,UoE_1_27,3,1,covid,1,1,1
771,UoE_1_28,3,1,covid,1,1,1
772,UoE_1_1,4,0,science,0,1,1
772,UoE_1_2,5,0,science,0,1,2
772,UoE_1_3,3,1,science,0,0,1
772,UoE_1_4,4,0,science,0,1,1
772,UoE_1_5,5,0,science,0,1,2
772,UoE_1_6,3,1,science,0,0,1
772,UoE_1_7,3,1,science,1,1,1
772,UoE_1_8,3,1,science,1,1,1
772,UoE_1_9,1,1,science,1,1,3
772,UoE_1_10,2,1,science,1,1,2
772,UoE_1_11,3,1,science,1,1,1
772,UoE_1_12,4,0,science,1,0,1
772,UoE_1_13,2,1,science,1,1,2
772,UoE_1_14,5,0,science,0,1,2
772,UoE_1_15,3,1,covid,0,0,1
772,UoE_1_16,5,0,covid,0,1,2
772,UoE_1_17,5,0,covid,0,1,2
772,UoE_1_18,6,0,covid,0,1,3
772,UoE_1_19,3,1,covid,0,0,1
772,UoE_1_20,3,1,covid,0,0,1
772,UoE_1_21,1,1,covid,1,1,3
772,UoE_1_22,1,1,covid,1,1,3
772,UoE_1_23,3,1,covid,1,1,1
772,UoE_1_24,2,1,covid,1,1,2
772,UoE_1_25,4,0,covid,0,1,1
772,UoE_1_26,2,1,covid,1,1,2
772,UoE_1_27,2,1,covid,1,1,2
772,UoE_1_28,4,0,covid,1,0,1
773,UoE_1_1,6,0,science,0,1,3
773,UoE_1_2,6,0,science,0,1,3
773,UoE_1_3,3,1,science,0,0,1
773,UoE_1_4,3,1,science,0,0,1
773,UoE_1_5,4,0,science,0,1,1
773,UoE_1_6,4,0,science,0,1,1
773,UoE_1_7,4,0,science,1,0,1
773,UoE_1_8,2,1,science,1,1,2
773,UoE_1_9,1,1,science,1,1,3
773,UoE_1_10,2,1,science,1,1,2
773,UoE_1_11,4,0,science,1,0,1
773,UoE_1_12,5,0,science,1,0,2
773,UoE_1_13,4,0,science,1,0,1
773,UoE_1_14,5,0,science,0,1,2
773,UoE_1_15,3,1,covid,0,0,1
773,UoE_1_16,6,0,covid,0,1,3
773,UoE_1_17,5,0,covid,0,1,2
773,UoE_1_18,4,0,covid,0,1,1
773,UoE_1_19,5,0,covid,0,1,2
773,UoE_1_20,4,0,covid,0,1,1
773,UoE_1_21,2,1,covid,1,1,2
773,UoE_1_22,3,1,covid,1,1,1
773,UoE_1_23,4,0,covid,1,0,1
773,UoE_1_24,4,0,covid,1,0,1
773,UoE_1_25,4,0,covid,0,1,1
773,UoE_1_26,3,1,covid,1,1,1
773,UoE_1_27,4,0,covid,1,0,1
773,UoE_1_28,3,1,covid,1,1,1
774,UoE_1_1,4,0,science,0,1,1
774,UoE_1_2,6,0,science,0,1,3
774,UoE_1_3,6,0,science,0,1,3
774,UoE_1_4,5,0,science,0,1,2
774,UoE_1_5,3,1,science,0,0,1
774,UoE_1_6,5,0,science,0,1,2
774,UoE_1_7,1,1,science,1,1,3
774,UoE_1_8,2,1,science,1,1,2
774,UoE_1_9,1,1,science,1,1,3
774,UoE_1_10,1,1,science,1,1,3
774,UoE_1_11,1,1,science,1,1,3
774,UoE_1_12,1,1,science,1,1,3
774,UoE_1_13,1,1,science,1,1,3
774,UoE_1_14,3,1,science,0,0,1
774,UoE_1_15,4,0,covid,0,1,1
774,UoE_1_16,6,0,covid,0,1,3
774,UoE_1_17,5,0,covid,0,1,2
774,UoE_1_18,5,0,covid,0,1,2
774,UoE_1_19,6,0,covid,0,1,3
774,UoE_1_20,5,0,covid,0,1,2
774,UoE_1_21,1,1,covid,1,1,3
774,UoE_1_22,1,1,covid,1,1,3
774,UoE_1_23,3,1,covid,1,1,1
774,UoE_1_24,1,1,covid,1,1,3
774,UoE_1_25,4,0,covid,0,1,1
774,UoE_1_26,2,1,covid,1,1,2
774,UoE_1_27,1,1,covid,1,1,3
774,UoE_1_28,3,1,covid,1,1,1
775,UoE_1_1,6,0,science,0,1,3
775,UoE_1_2,6,0,science,0,1,3
775,UoE_1_3,6,0,science,0,1,3
775,UoE_1_4,3,1,science,0,0,1
775,UoE_1_5,2,1,science,0,0,2
775,UoE_1_6,4,0,science,0,1,1
775,UoE_1_7,5,0,science,1,0,2
775,UoE_1_8,4,0,science,1,0,1
775,UoE_1_9,1,1,science,1,1,3
775,UoE_1_10,1,1,science,1,1,3
775,UoE_1_11,2,1,science,1,1,2
775,UoE_1_12,4,0,science,1,0,1
775,UoE_1_13,2,1,science,1,1,2
775,UoE_1_14,5,0,science,0,1,2
775,UoE_1_15,3,1,covid,0,0,1
775,UoE_1_16,4,0,covid,0,1,1
775,UoE_1_17,3,1,covid,0,0,1
775,UoE_1_18,6,0,covid,0,1,3
775,UoE_1_19,3,1,covid,0,0,1
775,UoE_1_20,5,0,covid,0,1,2
775,UoE_1_21,1,1,covid,1,1,3
775,UoE_1_22,1,1,covid,1,1,3
775,UoE_1_23,1,1,covid,1,1,3
775,UoE_1_24,1,1,covid,1,1,3
775,UoE_1_25,5,0,covid,0,1,2
775,UoE_1_26,3,1,covid,1,1,1
775,UoE_1_27,1,1,covid,1,1,3
775,UoE_1_28,2,1,covid,1,1,2
776,UoE_1_1,5,0,science,0,1,2
776,UoE_1_2,4,0,science,0,1,1
776,UoE_1_3,4,0,science,0,1,1
776,UoE_1_4,2,1,science,0,0,2
776,UoE_1_5,4,0,science,0,1,1
776,UoE_1_6,6,0,science,0,1,3
776,UoE_1_7,1,1,science,1,1,3
776,UoE_1_8,4,0,science,1,0,1
776,UoE_1_9,1,1,science,1,1,3
776,UoE_1_10,1,1,science,1,1,3
776,UoE_1_11,4,0,science,1,0,1
776,UoE_1_12,4,0,science,1,0,1
776,UoE_1_13,1,1,science,1,1,3
776,UoE_1_14,4,0,science,0,1,1
776,UoE_1_15,3,1,covid,0,0,1
776,UoE_1_16,5,0,covid,0,1,2
776,UoE_1_17,5,0,covid,0,1,2
776,UoE_1_18,5,0,covid,0,1,2
776,UoE_1_19,4,0,covid,0,1,1
776,UoE_1_20,4,0,covid,0,1,1
776,UoE_1_21,1,1,covid,1,1,3
776,UoE_1_22,1,1,covid,1,1,3
776,UoE_1_23,2,1,covid,1,1,2
776,UoE_1_24,2,1,covid,1,1,2
776,UoE_1_25,5,0,covid,0,1,2
776,UoE_1_26,1,1,covid,1,1,3
776,UoE_1_27,2,1,covid,1,1,2
776,UoE_1_28,2,1,covid,1,1,2
777,UoE_1_1,6,0,science,0,1,3
777,UoE_1_2,6,0,science,0,1,3
777,UoE_1_3,4,0,science,0,1,1
777,UoE_1_4,4,0,science,0,1,1
777,UoE_1_5,5,0,science,0,1,2
777,UoE_1_6,5,0,science,0,1,2
777,UoE_1_7,4,0,science,1,0,1
777,UoE_1_8,1,1,science,1,1,3
777,UoE_1_9,1,1,science,1,1,3
777,UoE_1_10,2,1,science,1,1,2
777,UoE_1_11,2,1,science,1,1,2
777,UoE_1_12,4,0,science,1,0,1
777,UoE_1_13,1,1,science,1,1,3
777,UoE_1_14,2,1,science,0,0,2
777,UoE_1_15,4,0,covid,0,1,1
777,UoE_1_16,6,0,covid,0,1,3
777,UoE_1_17,5,0,covid,0,1,2
777,UoE_1_18,5,0,covid,0,1,2
777,UoE_1_19,6,0,covid,0,1,3
777,UoE_1_20,6,0,covid,0,1,3
777,UoE_1_21,1,1,covid,1,1,3
777,UoE_1_22,1,1,covid,1,1,3
777,UoE_1_23,3,1,covid,1,1,1
777,UoE_1_24,2,1,covid,1,1,2
777,UoE_1_25,4,0,covid,0,1,1
777,UoE_1_26,6,0,covid,1,0,3
777,UoE_1_27,1,1,covid,1,1,3
777,UoE_1_28,1,1,covid,1,1,3
778,UoE_1_1,5,0,science,0,1,2
778,UoE_1_2,5,0,science,0,1,2
778,UoE_1_3,2,1,science,0,0,2
778,UoE_1_4,3,1,science,0,0,1
778,UoE_1_5,3,1,science,0,0,1
778,UoE_1_6,5,0,science,0,1,2
778,UoE_1_7,1,1,science,1,1,3
778,UoE_1_8,5,0,science,1,0,2
778,UoE_1_9,2,1,science,1,1,2
778,UoE_1_10,2,1,science,1,1,2
778,UoE_1_11,3,1,science,1,1,1
778,UoE_1_12,2,1,science,1,1,2
778,UoE_1_13,1,1,science,1,1,3
778,UoE_1_14,1,1,science,0,0,3
778,UoE_1_15,3,1,covid,0,0,1
778,UoE_1_16,5,0,covid,0,1,2
778,UoE_1_17,4,0,covid,0,1,1
778,UoE_1_18,5,0,covid,0,1,2
778,UoE_1_19,6,0,covid,0,1,3
778,UoE_1_20,5,0,covid,0,1,2
778,UoE_1_21,1,1,covid,1,1,3
778,UoE_1_22,1,1,covid,1,1,3
778,UoE_1_23,4,0,covid,1,0,1
778,UoE_1_24,2,1,covid,1,1,2
778,UoE_1_25,4,0,covid,0,1,1
778,UoE_1_26,2,1,covid,1,1,2
778,UoE_1_27,1,1,covid,1,1,3
778,UoE_1_28,2,1,covid,1,1,2
779,UoE_1_1,6,0,science,0,1,3
779,UoE_1_2,6,0,science,0,1,3
779,UoE_1_3,4,0,science,0,1,1
779,UoE_1_4,1,1,science,0,0,3
779,UoE_1_5,1,1,science,0,0,3
779,UoE_1_6,6,0,science,0,1,3
779,UoE_1_7,1,1,science,1,1,3
779,UoE_1_8,1,1,science,1,1,3
779,UoE_1_9,1,1,science,1,1,3
779,UoE_1_10,1,1,science,1,1,3
779,UoE_1_11,1,1,science,1,1,3
779,UoE_1_12,1,1,science,1,1,3
779,UoE_1_13,1,1,science,1,1,3
779,UoE_1_14,1,1,science,0,0,3
779,UoE_1_15,1,1,covid,0,0,3
779,UoE_1_16,6,0,covid,0,1,3
779,UoE_1_17,6,0,covid,0,1,3
779,UoE_1_18,4,0,covid,0,1,1
779,UoE_1_19,6,0,covid,0,1,3
779,UoE_1_20,6,0,covid,0,1,3
779,UoE_1_21,1,1,covid,1,1,3
779,UoE_1_22,1,1,covid,1,1,3
779,UoE_1_23,6,0,covid,1,0,3
779,UoE_1_24,6,0,covid,1,0,3
779,UoE_1_25,4,0,covid,0,1,1
779,UoE_1_26,1,1,covid,1,1,3
779,UoE_1_27,1,1,covid,1,1,3
779,UoE_1_28,1,1,covid,1,1,3
780,UoE_1_1,6,0,science,0,1,3
780,UoE_1_2,6,0,science,0,1,3
780,UoE_1_3,6,0,science,0,1,3
780,UoE_1_4,5,0,science,0,1,2
780,UoE_1_5,3,1,science,0,0,1
780,UoE_1_6,6,0,science,0,1,3
780,UoE_1_7,1,1,science,1,1,3
780,UoE_1_8,4,0,science,1,0,1
780,UoE_1_9,1,1,science,1,1,3
780,UoE_1_10,1,1,science,1,1,3
780,UoE_1_11,4,0,science,1,0,1
780,UoE_1_12,1,1,science,1,1,3
780,UoE_1_13,5,0,science,1,0,2
780,UoE_1_14,3,1,science,0,0,1
780,UoE_1_15,2,1,covid,0,0,2
780,UoE_1_16,6,0,covid,0,1,3
780,UoE_1_17,5,0,covid,0,1,2
780,UoE_1_18,5,0,covid,0,1,2
780,UoE_1_19,5,0,covid,0,1,2
780,UoE_1_20,4,0,covid,0,1,1
780,UoE_1_21,1,1,covid,1,1,3
780,UoE_1_22,1,1,covid,1,1,3
780,UoE_1_23,3,1,covid,1,1,1
780,UoE_1_24,2,1,covid,1,1,2
780,UoE_1_25,4,0,covid,0,1,1
780,UoE_1_26,1,1,covid,1,1,3
780,UoE_1_27,1,1,covid,1,1,3
780,UoE_1_28,5,0,covid,1,0,2
781,UoE_1_1,5,0,science,0,1,2
781,UoE_1_2,5,0,science,0,1,2
781,UoE_1_3,4,0,science,0,1,1
781,UoE_1_4,3,1,science,0,0,1
781,UoE_1_5,4,0,science,0,1,1
781,UoE_1_6,3,1,science,0,0,1
781,UoE_1_7,2,1,science,1,1,2
781,UoE_1_8,4,0,science,1,0,1
781,UoE_1_9,1,1,science,1,1,3
781,UoE_1_10,1,1,science,1,1,3
781,UoE_1_11,4,0,science,1,0,1
781,UoE_1_12,4,0,science,1,0,1
781,UoE_1_13,5,0,science,1,0,2
781,UoE_1_14,4,0,science,0,1,1
781,UoE_1_15,2,1,covid,0,0,2
781,UoE_1_16,4,0,covid,0,1,1
781,UoE_1_17,6,0,covid,0,1,3
781,UoE_1_18,5,0,covid,0,1,2
781,UoE_1_19,5,0,covid,0,1,2
781,UoE_1_20,4,0,covid,0,1,1
781,UoE_1_21,1,1,covid,1,1,3
781,UoE_1_22,3,1,covid,1,1,1
781,UoE_1_23,3,1,covid,1,1,1
781,UoE_1_24,3,1,covid,1,1,1
781,UoE_1_25,5,0,covid,0,1,2
781,UoE_1_26,3,1,covid,1,1,1
781,UoE_1_27,2,1,covid,1,1,2
781,UoE_1_28,3,1,covid,1,1,1
782,UoE_1_1,6,0,science,0,1,3
782,UoE_1_2,6,0,science,0,1,3
782,UoE_1_3,6,0,science,0,1,3
782,UoE_1_4,3,1,science,0,0,1
782,UoE_1_5,5,0,science,0,1,2
782,UoE_1_6,6,0,science,0,1,3
782,UoE_1_7,1,1,science,1,1,3
782,UoE_1_8,4,0,science,1,0,1
782,UoE_1_9,1,1,science,1,1,3
782,UoE_1_10,1,1,science,1,1,3
782,UoE_1_11,3,1,science,1,1,1
782,UoE_1_12,1,1,science,1,1,3
782,UoE_1_13,4,0,science,1,0,1
782,UoE_1_14,4,0,science,0,1,1
782,UoE_1_15,4,0,covid,0,1,1
782,UoE_1_16,5,0,covid,0,1,2
782,UoE_1_17,5,0,covid,0,1,2
782,UoE_1_18,6,0,covid,0,1,3
782,UoE_1_19,6,0,covid,0,1,3
782,UoE_1_20,6,0,covid,0,1,3
782,UoE_1_21,1,1,covid,1,1,3
782,UoE_1_22,1,1,covid,1,1,3
782,UoE_1_23,1,1,covid,1,1,3
782,UoE_1_24,1,1,covid,1,1,3
782,UoE_1_25,5,0,covid,0,1,2
782,UoE_1_26,2,1,covid,1,1,2
782,UoE_1_27,1,1,covid,1,1,3
782,UoE_1_28,4,0,covid,1,0,1
783,UoE_1_1,6,0,science,0,1,3
783,UoE_1_2,6,0,science,0,1,3
783,UoE_1_3,5,0,science,0,1,2
783,UoE_1_4,2,1,science,0,0,2
783,UoE_1_5,5,0,science,0,1,2
783,UoE_1_6,6,0,science,0,1,3
783,UoE_1_7,2,1,science,1,1,2
783,UoE_1_8,1,1,science,1,1,3
783,UoE_1_9,1,1,science,1,1,3
783,UoE_1_10,1,1,science,1,1,3
783,UoE_1_11,2,1,science,1,1,2
783,UoE_1_12,2,1,science,1,1,2
783,UoE_1_13,4,0,science,1,0,1
783,UoE_1_14,4,0,science,0,1,1
783,UoE_1_15,1,1,covid,0,0,3
783,UoE_1_16,3,1,covid,0,0,1
783,UoE_1_17,4,0,covid,0,1,1
783,UoE_1_18,4,0,covid,0,1,1
783,UoE_1_19,6,0,covid,0,1,3
783,UoE_1_20,5,0,covid,0,1,2
783,UoE_1_21,1,1,covid,1,1,3
783,UoE_1_22,2,1,covid,1,1,2
783,UoE_1_23,5,0,covid,1,0,2
783,UoE_1_24,1,1,covid,1,1,3
783,UoE_1_25,5,0,covid,0,1,2
783,UoE_1_26,6,0,covid,1,0,3
783,UoE_1_27,2,1,covid,1,1,2
783,UoE_1_28,2,1,covid,1,1,2
784,UoE_1_1,4,0,science,0,1,1
784,UoE_1_2,5,0,science,0,1,2
784,UoE_1_3,4,0,science,0,1,1
784,UoE_1_4,4,0,science,0,1,1
784,UoE_1_5,4,0,science,0,1,1
784,UoE_1_6,3,1,science,0,0,1
784,UoE_1_7,3,1,science,1,1,1
784,UoE_1_8,3,1,science,1,1,1
784,UoE_1_9,1,1,science,1,1,3
784,UoE_1_10,1,1,science,1,1,3
784,UoE_1_11,3,1,science,1,1,1
784,UoE_1_12,4,0,science,1,0,1
784,UoE_1_13,1,1,science,1,1,3
784,UoE_1_14,5,0,science,0,1,2
784,UoE_1_15,2,1,covid,0,0,2
784,UoE_1_16,5,0,covid,0,1,2
784,UoE_1_17,5,0,covid,0,1,2
784,UoE_1_18,6,0,covid,0,1,3
784,UoE_1_19,6,0,covid,0,1,3
784,UoE_1_20,6,0,covid,0,1,3
784,UoE_1_21,1,1,covid,1,1,3
784,UoE_1_22,2,1,covid,1,1,2
784,UoE_1_23,4,0,covid,1,0,1
784,UoE_1_24,2,1,covid,1,1,2
784,UoE_1_25,5,0,covid,0,1,2
784,UoE_1_26,2,1,covid,1,1,2
784,UoE_1_27,1,1,covid,1,1,3
784,UoE_1_28,2,1,covid,1,1,2
785,UoE_1_1,3,1,science,0,0,1
785,UoE_1_2,3,1,science,0,0,1
785,UoE_1_3,4,0,science,0,1,1
785,UoE_1_4,2,1,science,0,0,2
785,UoE_1_5,3,1,science,0,0,1
785,UoE_1_6,4,0,science,0,1,1
785,UoE_1_7,2,1,science,1,1,2
785,UoE_1_8,4,0,science,1,0,1
785,UoE_1_9,1,1,science,1,1,3
785,UoE_1_10,1,1,science,1,1,3
785,UoE_1_11,3,1,science,1,1,1
785,UoE_1_12,2,1,science,1,1,2
785,UoE_1_13,3,1,science,1,1,1
785,UoE_1_14,4,0,science,0,1,1
785,UoE_1_15,3,1,covid,0,0,1
785,UoE_1_16,3,1,covid,0,0,1
785,UoE_1_17,4,0,covid,0,1,1
785,UoE_1_18,4,0,covid,0,1,1
785,UoE_1_19,4,0,covid,0,1,1
785,UoE_1_20,3,1,covid,0,0,1
785,UoE_1_21,1,1,covid,1,1,3
785,UoE_1_22,2,1,covid,1,1,2
785,UoE_1_23,3,1,covid,1,1,1
785,UoE_1_24,3,1,covid,1,1,1
785,UoE_1_25,3,1,covid,0,0,1
785,UoE_1_26,1,1,covid,1,1,3
785,UoE_1_27,3,1,covid,1,1,1
785,UoE_1_28,3,1,covid,1,1,1
786,UoE_1_1,3,1,science,0,0,1
786,UoE_1_2,2,1,science,0,0,2
786,UoE_1_3,4,0,science,0,1,1
786,UoE_1_4,3,1,science,0,0,1
786,UoE_1_5,6,0,science,0,1,3
786,UoE_1_6,6,0,science,0,1,3
786,UoE_1_7,2,1,science,1,1,2
786,UoE_1_8,5,0,science,1,0,2
786,UoE_1_9,1,1,science,1,1,3
786,UoE_1_10,1,1,science,1,1,3
786,UoE_1_11,4,0,science,1,0,1
