r,type,scenario,ID,condition,anty,anti_needed
1,NN,NOTNEED3_1.1,sj439,1,0,0
1,NN,NOTNEED4_1.1,sj439,1,0,0
1,NN,NOTNEED5_1.1,sj439,1,0,0
1,NN,NOTNEED6_1.1,sj439,1,0,0
1,UN,UNCNOT1_1.1,sj439,1,0,0
1,UN,UNCNOT2_1.1,sj439,1,0,0
1,UN,UNCNOT3_1.1,sj439,1,0,0
1,UN,UNCNOT4_1.1,sj439,1,0,0
1,UN,UNCNOT5_1.1,sj439,1,0,0
1,UN,UNCNOT6_1.1,sj439,1,0,0
2,UY,UNCNEED3_1.1,sj439,1,1,1
2,UY,UNCNEED5_1.1,sj439,1,1,1
2,YY,NEED3_1.1,sj439,1,1,1
2,YY,NEED5_1.1,sj439,1,1,1
1,NN,NOTNEED1_1.1,sj440,1,0,0
1,NN,NOTNEED2_1.1,sj440,1,0,0
1,NN,NOTNEED3_1.1,sj440,1,0,0
1,NN,NOTNEED4_1.1,sj440,1,0,0
1,NN,NOTNEED5_1.1,sj440,1,0,0
1,NN,NOTNEED6_1.1,sj440,1,0,0
1,UN,UNCNOT1_1.1,sj440,1,0,0
1,UN,UNCNOT2_1.1,sj440,1,0,0
1,UN,UNCNOT3_1.1,sj440,1,0,0
1,UN,UNCNOT4_1.1,sj440,1,0,0
1,UN,UNCNOT5_1.1,sj440,1,0,0
1,UN,UNCNOT6_1.1,sj440,1,0,0
2,UY,UNCNEED3_1.1,sj440,1,1,1
2,UY,UNCNEED5_1.1,sj440,1,1,1
2,YY,NEED3_1.1,sj440,1,1,1
2,YY,NEED5_1.1,sj440,1,1,1
1,NN,NOTNEED1_1.1,sj441,1,0,0
1,NN,NOTNEED2_1.1,sj441,1,0,0
1,NN,NOTNEED3_1.1,sj441,1,0,0
1,NN,NOTNEED4_1.1,sj441,1,0,0
1,NN,NOTNEED5_1.1,sj441,1,0,0
1,NN,NOTNEED6_1.1,sj441,1,0,0
1,UN,UNCNOT1_1.1,sj441,1,0,0
1,UN,UNCNOT2_1.1,sj441,1,0,0
1,UN,UNCNOT3_1.1,sj441,1,0,0
1,UN,UNCNOT4_1.1,sj441,1,0,0
1,UN,UNCNOT5_1.1,sj441,1,0,0
1,UN,UNCNOT6_1.1,sj441,1,0,0
2,UY,UNCNEED3_1.1,sj441,1,1,1
2,UY,UNCNEED5_1.1,sj441,1,1,1
2,YY,NEED3_1.1,sj441,1,1,1
2,YY,NEED5_1.1,sj441,1,1,1
1,NN,NOTNEED1_1.2,sj442,2,0,0
1,NN,NOTNEED2_1.2,sj442,2,0,0
1,NN,NOTNEED3_1.2,sj442,2,0,0
1,NN,NOTNEED4_1.2,sj442,2,0,0
1,NN,NOTNEED5_1.2,sj442,2,0,0
1,NN,NOTNEED6_1.2,sj442,2,0,0
1,UN,UNCNOT1_1.2,sj442,2,0,0
1,UN,UNCNOT2_1.2,sj442,2,0,0
1,UN,UNCNOT3_1.2,sj442,2,0,0
1,UN,UNCNOT4_1.2,sj442,2,0,0
1,UN,UNCNOT5_1.2,sj442,2,0,0
1,UN,UNCNOT6_1.2,sj442,2,0,0
2,UY,UNCNEED3_1.2,sj442,2,1,1
2,UY,UNCNEED5_1.2,sj442,2,1,1
2,YY,NEED3_1.2,sj442,2,1,1
2,YY,NEED5_1.2,sj442,2,1,1
1,NN,NOTNEED1_1.1,sj443,1,0,0
1,NN,NOTNEED2_1.1,sj443,1,0,0
1,NN,NOTNEED3_1.1,sj443,1,0,0
1,NN,NOTNEED4_1.1,sj443,1,0,0
1,NN,NOTNEED5_1.1,sj443,1,0,0
1,NN,NOTNEED6_1.1,sj443,1,0,0
1,UN,UNCNOT1_1.1,sj443,1,0,0
1,UN,UNCNOT2_1.1,sj443,1,0,0
1,UN,UNCNOT3_1.1,sj443,1,0,0
1,UN,UNCNOT4_1.1,sj443,1,0,0
1,UN,UNCNOT5_1.1,sj443,1,0,0
1,UN,UNCNOT6_1.1,sj443,1,0,0
2,UY,UNCNEED3_1.1,sj443,1,1,1
2,UY,UNCNEED5_1.1,sj443,1,1,1
2,YY,NEED3_1.1,sj443,1,1,1
2,YY,NEED5_1.1,sj443,1,1,1
1,NN,NOTNEED1_1,sj444,0,0,0
1,NN,NOTNEED2_1,sj444,0,0,0
1,NN,NOTNEED3_1,sj444,0,0,0
1,NN,NOTNEED4_1,sj444,0,0,0
1,NN,NOTNEED5_1,sj444,0,0,0
1,NN,NOTNEED6_1,sj444,0,0,0
1,UN,UNCNOT1_1,sj444,0,0,0
1,UN,UNCNOT2_1,sj444,0,0,0
1,UN,UNCNOT3_1,sj444,0,0,0
2,UN,UNCNOT4_1,sj444,0,1,0
2,UN,UNCNOT5_1,sj444,0,1,0
2,UN,UNCNOT6_1,sj444,0,1,0
2,UY,UNCNEED3_1,sj444,0,1,1
2,UY,UNCNEED5_1,sj444,0,1,1
2,YY,NEED3_1,sj444,0,1,1
2,YY,NEED5_1,sj444,0,1,1
1,NN,NOTNEED1_1,sj445,0,0,0
1,NN,NOTNEED2_1,sj445,0,0,0
1,NN,NOTNEED3_1,sj445,0,0,0
1,NN,NOTNEED4_1,sj445,0,0,0
1,NN,NOTNEED5_1,sj445,0,0,0
1,NN,NOTNEED6_1,sj445,0,0,0
1,UN,UNCNOT1_1,sj445,0,0,0
1,UN,UNCNOT2_1,sj445,0,0,0
1,UN,UNCNOT3_1,sj445,0,0,0
1,UN,UNCNOT4_1,sj445,0,0,0
1,UN,UNCNOT5_1,sj445,0,0,0
1,UN,UNCNOT6_1,sj445,0,0,0
1,UY,UNCNEED3_1,sj445,0,0,1
1,UY,UNCNEED5_1,sj445,0,0,1
1,YY,NEED3_1,sj445,0,0,1
1,YY,NEED5_1,sj445,0,0,1
1,NN,NOTNEED1_1.2,sj446,2,0,0
1,NN,NOTNEED2_1.2,sj446,2,0,0
1,NN,NOTNEED3_1.2,sj446,2,0,0
1,NN,NOTNEED4_1.2,sj446,2,0,0
1,NN,NOTNEED5_1.2,sj446,2,0,0
1,NN,NOTNEED6_1.2,sj446,2,0,0
1,UN,UNCNOT1_1.2,sj446,2,0,0
1,UN,UNCNOT2_1.2,sj446,2,0,0
1,UN,UNCNOT3_1.2,sj446,2,0,0
1,UN,UNCNOT4_1.2,sj446,2,0,0
1,UN,UNCNOT5_1.2,sj446,2,0,0
1,UN,UNCNOT6_1.2,sj446,2,0,0
2,UY,UNCNEED3_1.2,sj446,2,1,1
2,UY,UNCNEED5_1.2,sj446,2,1,1
2,YY,NEED3_1.2,sj446,2,1,1
2,YY,NEED5_1.2,sj446,2,1,1
1,NN,NOTNEED1_1,sj447,0,0,0
1,NN,NOTNEED2_1,sj447,0,0,0
1,NN,NOTNEED3_1,sj447,0,0,0
1,NN,NOTNEED4_1,sj447,0,0,0
1,NN,NOTNEED5_1,sj447,0,0,0
1,NN,NOTNEED6_1,sj447,0,0,0
1,UN,UNCNOT1_1,sj447,0,0,0
1,UN,UNCNOT2_1,sj447,0,0,0
2,UN,UNCNOT3_1,sj447,0,1,0
2,UN,UNCNOT4_1,sj447,0,1,0
1,UN,UNCNOT5_1,sj447,0,0,0
1,UN,UNCNOT6_1,sj447,0,0,0
2,UY,UNCNEED3_1,sj447,0,1,1
2,UY,UNCNEED5_1,sj447,0,1,1
2,YY,NEED3_1,sj447,0,1,1
2,YY,NEED5_1,sj447,0,1,1
1,NN,NOTNEED1_1,sj448,0,0,0
1,NN,NOTNEED2_1,sj448,0,0,0
1,NN,NOTNEED3_1,sj448,0,0,0
1,NN,NOTNEED4_1,sj448,0,0,0
1,NN,NOTNEED5_1,sj448,0,0,0
1,NN,NOTNEED6_1,sj448,0,0,0
2,UN,UNCNOT1_1,sj448,0,1,0
2,UN,UNCNOT2_1,sj448,0,1,0
2,UN,UNCNOT3_1,sj448,0,1,0
2,UN,UNCNOT4_1,sj448,0,1,0
2,UN,UNCNOT5_1,sj448,0,1,0
2,UN,UNCNOT6_1,sj448,0,1,0
2,UY,UNCNEED3_1,sj448,0,1,1
2,UY,UNCNEED5_1,sj448,0,1,1
2,YY,NEED3_1,sj448,0,1,1
2,YY,NEED5_1,sj448,0,1,1
1,NN,NOTNEED1_1.1,sj449,1,0,0
1,NN,NOTNEED2_1.1,sj449,1,0,0
1,NN,NOTNEED3_1.1,sj449,1,0,0
1,NN,NOTNEED4_1.1,sj449,1,0,0
1,NN,NOTNEED5_1.1,sj449,1,0,0
1,NN,NOTNEED6_1.1,sj449,1,0,0
1,UN,UNCNOT1_1.1,sj449,1,0,0
1,UN,UNCNOT2_1.1,sj449,1,0,0
1,UN,UNCNOT3_1.1,sj449,1,0,0
1,UN,UNCNOT4_1.1,sj449,1,0,0
1,UN,UNCNOT5_1.1,sj449,1,0,0
1,UN,UNCNOT6_1.1,sj449,1,0,0
2,UY,UNCNEED3_1.1,sj449,1,1,1
2,UY,UNCNEED5_1.1,sj449,1,1,1
2,YY,NEED3_1.1,sj449,1,1,1
2,YY,NEED5_1.1,sj449,1,1,1
2,NN,NOTNEED1_1,sj450,0,1,0
2,NN,NOTNEED2_1,sj450,0,1,0
2,NN,NOTNEED3_1,sj450,0,1,0
2,NN,NOTNEED4_1,sj450,0,1,0
2,NN,NOTNEED5_1,sj450,0,1,0
2,NN,NOTNEED6_1,sj450,0,1,0
2,UN,UNCNOT1_1,sj450,0,1,0
2,UN,UNCNOT2_1,sj450,0,1,0
2,UN,UNCNOT3_1,sj450,0,1,0
2,UN,UNCNOT4_1,sj450,0,1,0
2,UN,UNCNOT5_1,sj450,0,1,0
2,UN,UNCNOT6_1,sj450,0,1,0
2,UY,UNCNEED3_1,sj450,0,1,1
2,UY,UNCNEED5_1,sj450,0,1,1
2,YY,NEED3_1,sj450,0,1,1
2,YY,NEED5_1,sj450,0,1,1
1,NN,NOTNEED1_1.1,sj451,1,0,0
1,NN,NOTNEED2_1.1,sj451,1,0,0
1,NN,NOTNEED3_1.1,sj451,1,0,0
1,NN,NOTNEED4_1.1,sj451,1,0,0
1,NN,NOTNEED5_1.1,sj451,1,0,0
1,NN,NOTNEED6_1.1,sj451,1,0,0
1,UN,UNCNOT1_1.1,sj451,1,0,0
1,UN,UNCNOT2_1.1,sj451,1,0,0
1,UN,UNCNOT3_1.1,sj451,1,0,0
1,UN,UNCNOT4_1.1,sj451,1,0,0
1,UN,UNCNOT5_1.1,sj451,1,0,0
2,UN,UNCNOT6_1.1,sj451,1,1,0
2,UY,UNCNEED3_1.1,sj451,1,1,1
2,UY,UNCNEED5_1.1,sj451,1,1,1
2,YY,NEED3_1.1,sj451,1,1,1
2,YY,NEED5_1.1,sj451,1,1,1
1,NN,NOTNEED1_1.2,sj452,2,0,0
1,NN,NOTNEED2_1.2,sj452,2,0,0
1,NN,NOTNEED3_1.2,sj452,2,0,0
1,NN,NOTNEED4_1.2,sj452,2,0,0
1,NN,NOTNEED5_1.2,sj452,2,0,0
1,NN,NOTNEED6_1.2,sj452,2,0,0
1,UN,UNCNOT1_1.2,sj452,2,0,0
1,UN,UNCNOT2_1.2,sj452,2,0,0
1,UN,UNCNOT3_1.2,sj452,2,0,0
1,UN,UNCNOT4_1.2,sj452,2,0,0
1,UN,UNCNOT5_1.2,sj452,2,0,0
1,UN,UNCNOT6_1.2,sj452,2,0,0
2,UY,UNCNEED3_1.2,sj452,2,1,1
2,UY,UNCNEED5_1.2,sj452,2,1,1
2,YY,NEED3_1.2,sj452,2,1,1
2,YY,NEED5_1.2,sj452,2,1,1
1,NN,NOTNEED1_1.2,sj453,2,0,0
1,NN,NOTNEED2_1.2,sj453,2,0,0
1,NN,NOTNEED3_1.2,sj453,2,0,0
1,NN,NOTNEED4_1.2,sj453,2,0,0
1,NN,NOTNEED5_1.2,sj453,2,0,0
1,NN,NOTNEED6_1.2,sj453,2,0,0
1,UN,UNCNOT1_1.2,sj453,2,0,0
1,UN,UNCNOT2_1.2,sj453,2,0,0
1,UN,UNCNOT3_1.2,sj453,2,0,0
1,UN,UNCNOT4_1.2,sj453,2,0,0
1,UN,UNCNOT5_1.2,sj453,2,0,0
1,UN,UNCNOT6_1.2,sj453,2,0,0
2,UY,UNCNEED3_1.2,sj453,2,1,1
2,UY,UNCNEED5_1.2,sj453,2,1,1
2,YY,NEED3_1.2,sj453,2,1,1
2,YY,NEED5_1.2,sj453,2,1,1
1,NN,NOTNEED1_1,sj454,0,0,0
1,NN,NOTNEED2_1,sj454,0,0,0
1,NN,NOTNEED3_1,sj454,0,0,0
1,NN,NOTNEED4_1,sj454,0,0,0
1,NN,NOTNEED5_1,sj454,0,0,0
1,NN,NOTNEED6_1,sj454,0,0,0
2,UN,UNCNOT1_1,sj454,0,1,0
2,UN,UNCNOT2_1,sj454,0,1,0
2,UN,UNCNOT3_1,sj454,0,1,0
2,UN,UNCNOT4_1,sj454,0,1,0
2,UN,UNCNOT5_1,sj454,0,1,0
2,UN,UNCNOT6_1,sj454,0,1,0
2,UY,UNCNEED3_1,sj454,0,1,1
2,UY,UNCNEED5_1,sj454,0,1,1
2,YY,NEED3_1,sj454,0,1,1
2,YY,NEED5_1,sj454,0,1,1
1,NN,NOTNEED1_1,sj455,0,0,0
1,NN,NOTNEED2_1,sj455,0,0,0
1,NN,NOTNEED3_1,sj455,0,0,0
1,NN,NOTNEED4_1,sj455,0,0,0
1,NN,NOTNEED5_1,sj455,0,0,0
1,NN,NOTNEED6_1,sj455,0,0,0
1,UN,UNCNOT1_1,sj455,0,0,0
1,UN,UNCNOT2_1,sj455,0,0,0
2,UN,UNCNOT3_1,sj455,0,1,0
2,UN,UNCNOT4_1,sj455,0,1,0
1,UN,UNCNOT5_1,sj455,0,0,0
1,UN,UNCNOT6_1,sj455,0,0,0
2,UY,UNCNEED3_1,sj455,0,1,1
2,UY,UNCNEED5_1,sj455,0,1,1
2,YY,NEED3_1,sj455,0,1,1
2,YY,NEED5_1,sj455,0,1,1
1,NN,NOTNEED1_1.2,sj456,2,0,0
1,NN,NOTNEED2_1.2,sj456,2,0,0
1,NN,NOTNEED3_1.2,sj456,2,0,0
1,NN,NOTNEED4_1.2,sj456,2,0,0
1,NN,NOTNEED5_1.2,sj456,2,0,0
1,NN,NOTNEED6_1.2,sj456,2,0,0
1,UN,UNCNOT1_1.2,sj456,2,0,0
1,UN,UNCNOT2_1.2,sj456,2,0,0
1,UN,UNCNOT3_1.2,sj456,2,0,0
2,UN,UNCNOT4_1.2,sj456,2,1,0
1,UN,UNCNOT5_1.2,sj456,2,0,0
2,UN,UNCNOT6_1.2,sj456,2,1,0
2,UY,UNCNEED3_1.2,sj456,2,1,1
2,UY,UNCNEED5_1.2,sj456,2,1,1
2,YY,NEED3_1.2,sj456,2,1,1
2,YY,NEED5_1.2,sj456,2,1,1
1,NN,NOTNEED1_1.1,sj457,1,0,0
1,NN,NOTNEED2_1.1,sj457,1,0,0
1,NN,NOTNEED3_1.1,sj457,1,0,0
1,NN,NOTNEED4_1.1,sj457,1,0,0
1,NN,NOTNEED5_1.1,sj457,1,0,0
1,NN,NOTNEED6_1.1,sj457,1,0,0
1,UN,UNCNOT1_1.1,sj457,1,0,0
1,UN,UNCNOT2_1.1,sj457,1,0,0
1,UN,UNCNOT3_1.1,sj457,1,0,0
1,UN,UNCNOT4_1.1,sj457,1,0,0
1,UN,UNCNOT5_1.1,sj457,1,0,0
1,UN,UNCNOT6_1.1,sj457,1,0,0
2,UY,UNCNEED3_1.1,sj457,1,1,1
2,UY,UNCNEED5_1.1,sj457,1,1,1
2,YY,NEED3_1.1,sj457,1,1,1
2,YY,NEED5_1.1,sj457,1,1,1
1,NN,NOTNEED1_1,sj458,0,0,0
1,NN,NOTNEED2_1,sj458,0,0,0
1,NN,NOTNEED3_1,sj458,0,0,0
1,NN,NOTNEED4_1,sj458,0,0,0
1,NN,NOTNEED5_1,sj458,0,0,0
1,NN,NOTNEED6_1,sj458,0,0,0
2,UN,UNCNOT1_1,sj458,0,1,0
2,UN,UNCNOT2_1,sj458,0,1,0
2,UN,UNCNOT3_1,sj458,0,1,0
2,UN,UNCNOT4_1,sj458,0,1,0
2,UN,UNCNOT5_1,sj458,0,1,0
2,UN,UNCNOT6_1,sj458,0,1,0
2,UY,UNCNEED3_1,sj458,0,1,1
2,UY,UNCNEED5_1,sj458,0,1,1
1,YY,NEED3_1,sj458,0,0,1
2,YY,NEED5_1,sj458,0,1,1
1,NN,NOTNEED1_1.1,sj459,1,0,0
1,NN,NOTNEED2_1.1,sj459,1,0,0
1,NN,NOTNEED3_1.1,sj459,1,0,0
1,NN,NOTNEED4_1.1,sj459,1,0,0
1,NN,NOTNEED5_1.1,sj459,1,0,0
1,NN,NOTNEED6_1.1,sj459,1,0,0
1,UN,UNCNOT1_1.1,sj459,1,0,0
1,UN,UNCNOT2_1.1,sj459,1,0,0
1,UN,UNCNOT3_1.1,sj459,1,0,0
1,UN,UNCNOT4_1.1,sj459,1,0,0
1,UN,UNCNOT5_1.1,sj459,1,0,0
1,UN,UNCNOT6_1.1,sj459,1,0,0
2,UY,UNCNEED3_1.1,sj459,1,1,1
2,UY,UNCNEED5_1.1,sj459,1,1,1
2,YY,NEED3_1.1,sj459,1,1,1
2,YY,NEED5_1.1,sj459,1,1,1
1,NN,NOTNEED1_1.2,sj460,2,0,0
1,NN,NOTNEED2_1.2,sj460,2,0,0
1,NN,NOTNEED3_1.2,sj460,2,0,0
1,NN,NOTNEED4_1.2,sj460,2,0,0
1,NN,NOTNEED5_1.2,sj460,2,0,0
1,NN,NOTNEED6_1.2,sj460,2,0,0
1,UN,UNCNOT1_1.2,sj460,2,0,0
1,UN,UNCNOT2_1.2,sj460,2,0,0
1,UN,UNCNOT3_1.2,sj460,2,0,0
1,UN,UNCNOT4_1.2,sj460,2,0,0
1,UN,UNCNOT5_1.2,sj460,2,0,0
1,UN,UNCNOT6_1.2,sj460,2,0,0
2,UY,UNCNEED3_1.2,sj460,2,1,1
2,UY,UNCNEED5_1.2,sj460,2,1,1
2,YY,NEED3_1.2,sj460,2,1,1
2,YY,NEED5_1.2,sj460,2,1,1
1,NN,NOTNEED1_1.2,sj461,2,0,0
1,NN,NOTNEED2_1.2,sj461,2,0,0
1,NN,NOTNEED3_1.2,sj461,2,0,0
1,NN,NOTNEED4_1.2,sj461,2,0,0
1,NN,NOTNEED5_1.2,sj461,2,0,0
1,NN,NOTNEED6_1.2,sj461,2,0,0
1,UN,UNCNOT1_1.2,sj461,2,0,0
1,UN,UNCNOT2_1.2,sj461,2,0,0
1,UN,UNCNOT3_1.2,sj461,2,0,0
1,UN,UNCNOT4_1.2,sj461,2,0,0
1,UN,UNCNOT5_1.2,sj461,2,0,0
1,UN,UNCNOT6_1.2,sj461,2,0,0
2,UY,UNCNEED3_1.2,sj461,2,1,1
2,UY,UNCNEED5_1.2,sj461,2,1,1
2,YY,NEED3_1.2,sj461,2,1,1
2,YY,NEED5_1.2,sj461,2,1,1
1,NN,NOTNEED1_1.2,sj462,2,0,0
1,NN,NOTNEED2_1.2,sj462,2,0,0
1,NN,NOTNEED3_1.2,sj462,2,0,0
1,NN,NOTNEED4_1.2,sj462,2,0,0
1,NN,NOTNEED5_1.2,sj462,2,0,0
1,NN,NOTNEED6_1.2,sj462,2,0,0
1,UN,UNCNOT1_1.2,sj462,2,0,0
1,UN,UNCNOT2_1.2,sj462,2,0,0
1,UN,UNCNOT3_1.2,sj462,2,0,0
1,UN,UNCNOT4_1.2,sj462,2,0,0
1,UN,UNCNOT5_1.2,sj462,2,0,0
1,UN,UNCNOT6_1.2,sj462,2,0,0
2,UY,UNCNEED3_1.2,sj462,2,1,1
2,UY,UNCNEED5_1.2,sj462,2,1,1
2,YY,NEED3_1.2,sj462,2,1,1
2,YY,NEED5_1.2,sj462,2,1,1
1,NN,NOTNEED1_1.2,sj463,2,0,0
1,NN,NOTNEED2_1.2,sj463,2,0,0
1,NN,NOTNEED3_1.2,sj463,2,0,0
1,NN,NOTNEED4_1.2,sj463,2,0,0
1,NN,NOTNEED5_1.2,sj463,2,0,0
1,NN,NOTNEED6_1.2,sj463,2,0,0
1,UN,UNCNOT1_1.2,sj463,2,0,0
1,UN,UNCNOT2_1.2,sj463,2,0,0
1,UN,UNCNOT3_1.2,sj463,2,0,0
1,UN,UNCNOT4_1.2,sj463,2,0,0
1,UN,UNCNOT5_1.2,sj463,2,0,0
1,UN,UNCNOT6_1.2,sj463,2,0,0
2,UY,UNCNEED3_1.2,sj463,2,1,1
2,UY,UNCNEED5_1.2,sj463,2,1,1
2,YY,NEED3_1.2,sj463,2,1,1
2,YY,NEED5_1.2,sj463,2,1,1
1,NN,NOTNEED1_1.1,sj464,1,0,0
1,NN,NOTNEED2_1.1,sj464,1,0,0
1,NN,NOTNEED3_1.1,sj464,1,0,0
1,NN,NOTNEED4_1.1,sj464,1,0,0
1,NN,NOTNEED5_1.1,sj464,1,0,0
1,NN,NOTNEED6_1.1,sj464,1,0,0
1,UN,UNCNOT1_1.1,sj464,1,0,0
2,UN,UNCNOT2_1.1,sj464,1,1,0
1,UN,UNCNOT3_1.1,sj464,1,0,0
1,UN,UNCNOT4_1.1,sj464,1,0,0
1,UN,UNCNOT5_1.1,sj464,1,0,0
1,UN,UNCNOT6_1.1,sj464,1,0,0
2,UY,UNCNEED3_1.1,sj464,1,1,1
2,UY,UNCNEED5_1.1,sj464,1,1,1
2,YY,NEED3_1.1,sj464,1,1,1
2,YY,NEED5_1.1,sj464,1,1,1
1,NN,NOTNEED1_1,sj465,0,0,0
1,NN,NOTNEED2_1,sj465,0,0,0
1,NN,NOTNEED3_1,sj465,0,0,0
1,NN,NOTNEED4_1,sj465,0,0,0
1,NN,NOTNEED5_1,sj465,0,0,0
2,NN,NOTNEED6_1,sj465,0,1,0
1,UN,UNCNOT1_1,sj465,0,0,0
1,UN,UNCNOT2_1,sj465,0,0,0
2,UN,UNCNOT3_1,sj465,0,1,0
2,UN,UNCNOT4_1,sj465,0,1,0
1,UN,UNCNOT5_1,sj465,0,0,0
1,UN,UNCNOT6_1,sj465,0,0,0
2,UY,UNCNEED3_1,sj465,0,1,1
2,UY,UNCNEED5_1,sj465,0,1,1
2,YY,NEED3_1,sj465,0,1,1
2,YY,NEED5_1,sj465,0,1,1
1,NN,NOTNEED1_1.2,sj466,2,0,0
1,NN,NOTNEED2_1.2,sj466,2,0,0
1,NN,NOTNEED3_1.2,sj466,2,0,0
1,NN,NOTNEED4_1.2,sj466,2,0,0
1,NN,NOTNEED5_1.2,sj466,2,0,0
1,NN,NOTNEED6_1.2,sj466,2,0,0
1,UN,UNCNOT1_1.2,sj466,2,0,0
1,UN,UNCNOT2_1.2,sj466,2,0,0
1,UN,UNCNOT3_1.2,sj466,2,0,0
1,UN,UNCNOT4_1.2,sj466,2,0,0
1,UN,UNCNOT5_1.2,sj466,2,0,0
2,UN,UNCNOT6_1.2,sj466,2,1,0
2,UY,UNCNEED3_1.2,sj466,2,1,1
2,UY,UNCNEED5_1.2,sj466,2,1,1
2,YY,NEED3_1.2,sj466,2,1,1
2,YY,NEED5_1.2,sj466,2,1,1
1,NN,NOTNEED1_1.1,sj467,1,0,0
1,NN,NOTNEED2_1.1,sj467,1,0,0
1,NN,NOTNEED3_1.1,sj467,1,0,0
1,NN,NOTNEED4_1.1,sj467,1,0,0
1,NN,NOTNEED5_1.1,sj467,1,0,0
1,NN,NOTNEED6_1.1,sj467,1,0,0
1,UN,UNCNOT1_1.1,sj467,1,0,0
1,UN,UNCNOT2_1.1,sj467,1,0,0
1,UN,UNCNOT3_1.1,sj467,1,0,0
1,UN,UNCNOT4_1.1,sj467,1,0,0
1,UN,UNCNOT5_1.1,sj467,1,0,0
1,UN,UNCNOT6_1.1,sj467,1,0,0
2,UY,UNCNEED3_1.1,sj467,1,1,1
2,UY,UNCNEED5_1.1,sj467,1,1,1
2,YY,NEED3_1.1,sj467,1,1,1
2,YY,NEED5_1.1,sj467,1,1,1
1,NN,NOTNEED1_1.1,sj468,1,0,0
1,NN,NOTNEED2_1.1,sj468,1,0,0
1,NN,NOTNEED3_1.1,sj468,1,0,0
1,NN,NOTNEED4_1.1,sj468,1,0,0
1,NN,NOTNEED5_1.1,sj468,1,0,0
1,NN,NOTNEED6_1.1,sj468,1,0,0
1,UN,UNCNOT1_1.1,sj468,1,0,0
1,UN,UNCNOT2_1.1,sj468,1,0,0
1,UN,UNCNOT3_1.1,sj468,1,0,0
1,UN,UNCNOT4_1.1,sj468,1,0,0
2,UN,UNCNOT5_1.1,sj468,1,1,0
2,UN,UNCNOT6_1.1,sj468,1,1,0
2,UY,UNCNEED3_1.1,sj468,1,1,1
2,UY,UNCNEED5_1.1,sj468,1,1,1
2,YY,NEED3_1.1,sj468,1,1,1
2,YY,NEED5_1.1,sj468,1,1,1
1,NN,NOTNEED1_1.2,sj469,2,0,0
1,NN,NOTNEED2_1.2,sj469,2,0,0
1,NN,NOTNEED3_1.2,sj469,2,0,0
1,NN,NOTNEED4_1.2,sj469,2,0,0
1,NN,NOTNEED5_1.2,sj469,2,0,0
1,NN,NOTNEED6_1.2,sj469,2,0,0
1,UN,UNCNOT1_1.2,sj469,2,0,0
1,UN,UNCNOT2_1.2,sj469,2,0,0
1,UN,UNCNOT3_1.2,sj469,2,0,0
1,UN,UNCNOT4_1.2,sj469,2,0,0
1,UN,UNCNOT5_1.2,sj469,2,0,0
1,UN,UNCNOT6_1.2,sj469,2,0,0
2,UY,UNCNEED3_1.2,sj469,2,1,1
2,UY,UNCNEED5_1.2,sj469,2,1,1
2,YY,NEED3_1.2,sj469,2,1,1
2,YY,NEED5_1.2,sj469,2,1,1
1,NN,NOTNEED1_1,sj470,0,0,0
1,NN,NOTNEED2_1,sj470,0,0,0
1,NN,NOTNEED3_1,sj470,0,0,0
1,NN,NOTNEED4_1,sj470,0,0,0
1,NN,NOTNEED5_1,sj470,0,0,0
1,NN,NOTNEED6_1,sj470,0,0,0
1,UN,UNCNOT1_1,sj470,0,0,0
2,UN,UNCNOT2_1,sj470,0,1,0
2,UN,UNCNOT3_1,sj470,0,1,0
2,UN,UNCNOT4_1,sj470,0,1,0
1,UN,UNCNOT5_1,sj470,0,0,0
1,UN,UNCNOT6_1,sj470,0,0,0
2,UY,UNCNEED3_1,sj470,0,1,1
2,UY,UNCNEED5_1,sj470,0,1,1
2,YY,NEED3_1,sj470,0,1,1
2,YY,NEED5_1,sj470,0,1,1
1,NN,NOTNEED1_1.1,sj471,1,0,0
1,NN,NOTNEED2_1.1,sj471,1,0,0
1,NN,NOTNEED3_1.1,sj471,1,0,0
1,NN,NOTNEED4_1.1,sj471,1,0,0
1,NN,NOTNEED5_1.1,sj471,1,0,0
1,NN,NOTNEED6_1.1,sj471,1,0,0
1,UN,UNCNOT1_1.1,sj471,1,0,0
1,UN,UNCNOT2_1.1,sj471,1,0,0
1,UN,UNCNOT3_1.1,sj471,1,0,0
1,UN,UNCNOT4_1.1,sj471,1,0,0
1,UN,UNCNOT5_1.1,sj471,1,0,0
1,UN,UNCNOT6_1.1,sj471,1,0,0
2,UY,UNCNEED3_1.1,sj471,1,1,1
2,UY,UNCNEED5_1.1,sj471,1,1,1
2,YY,NEED3_1.1,sj471,1,1,1
2,YY,NEED5_1.1,sj471,1,1,1
1,NN,NOTNEED1_1,sj472,0,0,0
1,NN,NOTNEED2_1,sj472,0,0,0
1,NN,NOTNEED3_1,sj472,0,0,0
1,NN,NOTNEED4_1,sj472,0,0,0
1,NN,NOTNEED5_1,sj472,0,0,0
1,NN,NOTNEED6_1,sj472,0,0,0
2,UN,UNCNOT1_1,sj472,0,1,0
1,UN,UNCNOT2_1,sj472,0,0,0
2,UN,UNCNOT3_1,sj472,0,1,0
2,UN,UNCNOT4_1,sj472,0,1,0
1,UN,UNCNOT5_1,sj472,0,0,0
